"","r","theo","iso"
"114",2.20703125,15.3026567816498,79.2140953211988
"115",2.2265625,15.5746986870014,80.150531407693
"116",2.24609375,15.8491374373341,81.1075025023834
"117",2.265625,16.1259730326478,82.0697436871799
"118",2.28515625,16.4052054729426,83.1731158361572
"119",2.3046875,16.6868347582185,84.2465050975717
"120",2.32421875,16.9708608884754,85.2582648882719
"121",2.34375,17.2572838637135,86.2235563002618
"122",2.36328125,17.5461036839326,87.1998906365362
"123",2.3828125,17.8373203491327,88.160108819346
"124",2.40234375,18.130933859314,89.2142721042793
"125",2.421875,18.4269442144763,90.2162941180386
"126",2.44140625,18.7253514146196,91.2795431455586
"127",2.4609375,19.0261554597441,92.2631685142802
"128",2.48046875,19.3293563498496,93.2277120574871
"129",2.5,19.6349540849362,94.2215199404795
